"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","jobdesc_id","source"
"1543","doc1",1,10,"PROGRAMMING LANGUAGE SKILLS WITH R/PYTHON, STATISTICS OR MATHEMATICS TOOLS LIKE R, MATLAB, SAS"", ""PROVEN TRACK RECORD OF USING DATA TO GENERATE INSIGHT AND DRIVE BUSINESS RESULTS"", ""EFFECTIVE WRITTEN AND VERBAL COMMUNICATION SKILLS TO JUSTIFY FORECASTING PLANS TO INFLUENCE PEERS AND EXECUTIVES."", ""COMFORTABLE WORKING INDEPENDENTLY; STRONG PRIORITIZATION SKILLS AND DEMONSTRATED ABILITY TO MANAGE STAKEHOLDER EXPECTATIONS"", ""MUST BE COMFORTABLE WORKING WITH HIGHLY SENSITIVE AND/OR DISTURBING CONTENT"", ""MEDICAL, DENTAL, VISION & DISABILITY INSURANCE"", ""401(K)"", ""MATERNITY & PARENTAL LEAVE"", ""FLEXIBLE PTO"", ""AMAZON EMPLOYEE DISCOUNT"", ""MONTHLY CONTRIBUTION & DISCOUNTS FOR WELLNESS RELATED ACTIVITIES & PROGRAMS (E.G., GYM MEMBERSHIPS, OFF-SITE MASSAGES, ETC.)"")","138","MEMBERSHIPS","MEMBERSHIPS","PROPN","NNP","Number=Sing","137","flat",NA,"SpaceAfter=No",5,"Indeed"
"1545","doc1",1,10,"PROGRAMMING LANGUAGE SKILLS WITH R/PYTHON, STATISTICS OR MATHEMATICS TOOLS LIKE R, MATLAB, SAS"", ""PROVEN TRACK RECORD OF USING DATA TO GENERATE INSIGHT AND DRIVE BUSINESS RESULTS"", ""EFFECTIVE WRITTEN AND VERBAL COMMUNICATION SKILLS TO JUSTIFY FORECASTING PLANS TO INFLUENCE PEERS AND EXECUTIVES."", ""COMFORTABLE WORKING INDEPENDENTLY; STRONG PRIORITIZATION SKILLS AND DEMONSTRATED ABILITY TO MANAGE STAKEHOLDER EXPECTATIONS"", ""MUST BE COMFORTABLE WORKING WITH HIGHLY SENSITIVE AND/OR DISTURBING CONTENT"", ""MEDICAL, DENTAL, VISION & DISABILITY INSURANCE"", ""401(K)"", ""MATERNITY & PARENTAL LEAVE"", ""FLEXIBLE PTO"", ""AMAZON EMPLOYEE DISCOUNT"", ""MONTHLY CONTRIBUTION & DISCOUNTS FOR WELLNESS RELATED ACTIVITIES & PROGRAMS (E.G., GYM MEMBERSHIPS, OFF-SITE MASSAGES, ETC.)"")","140","OFF","OFF","PROPN","NNP","Number=Sing","142","compound",NA,"SpaceAfter=No",5,"Indeed"
"1547","doc1",1,10,"PROGRAMMING LANGUAGE SKILLS WITH R/PYTHON, STATISTICS OR MATHEMATICS TOOLS LIKE R, MATLAB, SAS"", ""PROVEN TRACK RECORD OF USING DATA TO GENERATE INSIGHT AND DRIVE BUSINESS RESULTS"", ""EFFECTIVE WRITTEN AND VERBAL COMMUNICATION SKILLS TO JUSTIFY FORECASTING PLANS TO INFLUENCE PEERS AND EXECUTIVES."", ""COMFORTABLE WORKING INDEPENDENTLY; STRONG PRIORITIZATION SKILLS AND DEMONSTRATED ABILITY TO MANAGE STAKEHOLDER EXPECTATIONS"", ""MUST BE COMFORTABLE WORKING WITH HIGHLY SENSITIVE AND/OR DISTURBING CONTENT"", ""MEDICAL, DENTAL, VISION & DISABILITY INSURANCE"", ""401(K)"", ""MATERNITY & PARENTAL LEAVE"", ""FLEXIBLE PTO"", ""AMAZON EMPLOYEE DISCOUNT"", ""MONTHLY CONTRIBUTION & DISCOUNTS FOR WELLNESS RELATED ACTIVITIES & PROGRAMS (E.G., GYM MEMBERSHIPS, OFF-SITE MASSAGES, ETC.)"")","142","SITE","site","PROPN","NNP","Number=Sing","133","appos",NA,NA,5,"Indeed"
"1548","doc1",1,10,"PROGRAMMING LANGUAGE SKILLS WITH R/PYTHON, STATISTICS OR MATHEMATICS TOOLS LIKE R, MATLAB, SAS"", ""PROVEN TRACK RECORD OF USING DATA TO GENERATE INSIGHT AND DRIVE BUSINESS RESULTS"", ""EFFECTIVE WRITTEN AND VERBAL COMMUNICATION SKILLS TO JUSTIFY FORECASTING PLANS TO INFLUENCE PEERS AND EXECUTIVES."", ""COMFORTABLE WORKING INDEPENDENTLY; STRONG PRIORITIZATION SKILLS AND DEMONSTRATED ABILITY TO MANAGE STAKEHOLDER EXPECTATIONS"", ""MUST BE COMFORTABLE WORKING WITH HIGHLY SENSITIVE AND/OR DISTURBING CONTENT"", ""MEDICAL, DENTAL, VISION & DISABILITY INSURANCE"", ""401(K)"", ""MATERNITY & PARENTAL LEAVE"", ""FLEXIBLE PTO"", ""AMAZON EMPLOYEE DISCOUNT"", ""MONTHLY CONTRIBUTION & DISCOUNTS FOR WELLNESS RELATED ACTIVITIES & PROGRAMS (E.G., GYM MEMBERSHIPS, OFF-SITE MASSAGES, ETC.)"")","143","MASSAGES","MASSAGES","PROPN","NNP","Number=Sing","142","appos",NA,"SpaceAfter=No",5,"Indeed"
"1550","doc1",1,10,"PROGRAMMING LANGUAGE SKILLS WITH R/PYTHON, STATISTICS OR MATHEMATICS TOOLS LIKE R, MATLAB, SAS"", ""PROVEN TRACK RECORD OF USING DATA TO GENERATE INSIGHT AND DRIVE BUSINESS RESULTS"", ""EFFECTIVE WRITTEN AND VERBAL COMMUNICATION SKILLS TO JUSTIFY FORECASTING PLANS TO INFLUENCE PEERS AND EXECUTIVES."", ""COMFORTABLE WORKING INDEPENDENTLY; STRONG PRIORITIZATION SKILLS AND DEMONSTRATED ABILITY TO MANAGE STAKEHOLDER EXPECTATIONS"", ""MUST BE COMFORTABLE WORKING WITH HIGHLY SENSITIVE AND/OR DISTURBING CONTENT"", ""MEDICAL, DENTAL, VISION & DISABILITY INSURANCE"", ""401(K)"", ""MATERNITY & PARENTAL LEAVE"", ""FLEXIBLE PTO"", ""AMAZON EMPLOYEE DISCOUNT"", ""MONTHLY CONTRIBUTION & DISCOUNTS FOR WELLNESS RELATED ACTIVITIES & PROGRAMS (E.G., GYM MEMBERSHIPS, OFF-SITE MASSAGES, ETC.)"")","145","ETC","etc","PROPN","NNP","Number=Sing","143","appos",NA,"SpaceAfter=No",5,"Indeed"
"1555","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","1","C","C","PROPN","NNP","Number=Sing","0","root",NA,"SpaceAfter=No",6,"Indeed"
"1558","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","4","DEVELOP","develop","NOUN","NN","Number=Sing","5","compound",NA,NA,6,"Indeed"
"1559","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","5","COMPREHENSIVE","comprehensive","NOUN","NN","Number=Sing","15","compound",NA,NA,6,"Indeed"
"1569","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","15","STAGES","stage","NOUN","NN","Number=Sing","1","appos",NA,NA,6,"Indeed"
"1571","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","17","BUSINESS","business","PROPN","NNP","Number=Sing","18","compound",NA,NA,6,"Indeed"
"1572","doc1",1,1,"C(""DEVELOP COMPREHENSIVE PRODUCT METRICS AND QUANTITATIVE MEASUREMENT STRUCTURE BASED ON PRODUCT STAGES AND BUSINESS PURPOSES."",","18","PURPOSES","purpose","PROPN","NNP","Number=Sing","15","conj",NA,"SpaceAfter=No",6,"Indeed"
"1577","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","2","DESIGN","design","NOUN","NN","Number=Sing","0","root",NA,NA,6,"Indeed"
"1584","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","9","ASSOCIATED","associated","ADJ","JJ","Degree=Pos","11","amod",NA,NA,6,"Indeed"
"1585","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","10","DATA","data","PROPN","NNP","Number=Sing","11","compound",NA,NA,6,"Indeed"
"1586","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","11","PIPELINE","pipeline","PROPN","NNP","Number=Sing","2","conj",NA,NA,6,"Indeed"
"1589","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","14","INSIGHTS","insight","NOUN","NNS","Number=Plur","13","obj",NA,NA,6,"Indeed"
"1593","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","18","WORKFLOWS","Workflow","NOUN","NN","Number=Sing","16","obj",NA,NA,6,"Indeed"
"1595","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","20","INTERNAL","Internal","PROPN","NNP","Number=Sing","21","compound",NA,NA,6,"Indeed"
"1596","doc1",1,2,"""DESIGN AND IMPLEMENT REPORTING DASHBOARDS AND THE ASSOCIATED DATA PIPELINE TO DELIVER INSIGHTS AND IMPROVE THE WORKFLOWS OF INTERNAL TEAMS."",","21","TEAMS.","TEAMS.","PROPN","NNP","Number=Sing","18","nmod",NA,"SpaceAfter=No",6,"Indeed"
"1600","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","2","PARTNER","partner","NOUN","NN","Number=Sing","3","compound",NA,NA,6,"Indeed"
"1601","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","3","CLOSELY","closely","NOUN","NN","Number=Sing","0","root",NA,NA,6,"Indeed"
"1603","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","5","KEY","key","PROPN","NNP","Number=Sing","3","nmod",NA,NA,6,"Indeed"
"1604","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","6","STAKEHOLDERS","Stakeholder","PROPN","NNP","Number=Sing","5","flat",NA,NA,6,"Indeed"
"1606","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","8","OPTIMIZE","Optimize","PROPN","NNP","Number=Sing","11","compound",NA,NA,6,"Indeed"
"1607","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","9","OVERALL","overall","PROPN","NNP","Number=Sing","11","compound",NA,NA,6,"Indeed"
"1608","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","10","PRODUCT","product","PROPN","NNP","Number=Sing","11","compound",NA,NA,6,"Indeed"
"1609","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","11","ADOPTION","adoption","PROPN","NNP","Number=Sing","5","appos",NA,NA,6,"Indeed"
"1611","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","13","PERFORMANCE","performance","PROPN","NNP","Number=Sing","15","compound",NA,NA,6,"Indeed"
"1612","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","14","DRIVEN","driven","PROPN","NNP","Number=Sing","15","compound",NA,NA,6,"Indeed"
"1613","doc1",1,3,"""PARTNER CLOSELY WITH KEY STAKEHOLDERS TO OPTIMIZE OVERALL PRODUCT ADOPTION AND PERFORMANCE DRIVEN GROWTH.","15","GROWTH","growth","PROPN","NNP","Number=Sing","11","conj",NA,"SpaceAfter=No",6,"Indeed"
"1615","doc1",1,4,"PROVIDE SUGGESTIONS FOR IMPROVEMENTS TO ALIGN WITH THE BUSINESS GOAL."",","1","PROVIDE","provide","ADJ","JJ","Degree=Pos","2","amod",NA,NA,6,"Indeed"
"1616","doc1",1,4,"PROVIDE SUGGESTIONS FOR IMPROVEMENTS TO ALIGN WITH THE BUSINESS GOAL."",","2","SUGGESTIONS","suggestion","NOUN","NNS","Number=Plur","0","root",NA,NA,6,"Indeed"
"1618","doc1",1,4,"PROVIDE SUGGESTIONS FOR IMPROVEMENTS TO ALIGN WITH THE BUSINESS GOAL."",","4","IMPROVEMENTS","IMPROVEMENTS","PROPN","NNP","Number=Sing","2","nmod",NA,NA,6,"Indeed"
"1623","doc1",1,4,"PROVIDE SUGGESTIONS FOR IMPROVEMENTS TO ALIGN WITH THE BUSINESS GOAL."",","9","BUSINESS","Business","PROPN","NNP","Number=Sing","10","compound",NA,NA,6,"Indeed"
"1624","doc1",1,4,"PROVIDE SUGGESTIONS FOR IMPROVEMENTS TO ALIGN WITH THE BUSINESS GOAL."",","10","GOAL","goal","PROPN","NNP","Number=Sing","6","obl",NA,"SpaceAfter=No",6,"Indeed"
"1633","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","6","EFFECTIVENESS","effectiveness","NOUN","NN","Number=Sing","4","obj",NA,NA,6,"Indeed"
"1635","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","8","PRODUCT","product","PROPN","NNP","Number=Sing","9","compound",NA,NA,6,"Indeed"
"1636","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","9","UPDATES","update","PROPN","NNP","Number=Sing","6","nmod",NA,"SpaceAfter=No",6,"Indeed"
"1638","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","11","CONDUCT","conduct","PROPN","NNP","Number=Sing","12","compound",NA,NA,6,"Indeed"
"1639","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","12","RESEARCH","research","PROPN","NNP","Number=Sing","9","conj",NA,NA,6,"Indeed"
"1641","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","14","ANALYSIS","analysis","PROPN","NNP","Number=Sing","2","conj",NA,NA,6,"Indeed"
"1643","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","16","VARIOUS","various","PROPN","NNP","Number=Sing","17","compound",NA,NA,6,"Indeed"
"1644","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","17","BUSINESS","Business","PROPN","NNP","Number=Sing","2","obl",NA,NA,6,"Indeed"
"1648","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","21","BUSINESS","business","PROPN","NNP","Number=Sing","22","compound",NA,NA,6,"Indeed"
"1649","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","22","PROBLEMS","problem","PROPN","NNP","Number=Sing","20","obj",NA,"SpaceAfter=No",6,"Indeed"
"1652","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","25","FURTHER","further","PROPN","NNP","Number=Sing","26","compound",NA,NA,6,"Indeed"
"1653","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","26","PROVIDE","provide","PROPN","NNP","Number=Sing","28","compound",NA,NA,6,"Indeed"
"1654","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","27","OPTIMIZATION","optimization","PROPN","NNP","Number=Sing","28","compound",NA,NA,6,"Indeed"
"1655","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","28","SUGGESTIONS","suggestion","PROPN","NNPS","Number=Plur","2","conj",NA,NA,6,"Indeed"
"1658","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","31","OPERATING","operating","PROPN","NNP","Number=Sing","32","compound",NA,NA,6,"Indeed"
"1659","doc1",1,5,"""MEASURE AND VISUALIZE THE EFFECTIVENESS OF PRODUCT UPDATES, CONDUCT RESEARCH AND ANALYSIS ON VARIOUS BUSINESS PROCESSES TO IDENTIFY BUSINESS PROBLEMS, AND FURTHER PROVIDE OPTIMIZATION SUGGESTIONS TO IMPROVE OPERATING EFFICIENCY."",","32","EFFICIENCY","efficiency","PROPN","NNP","Number=Sing","30","obj",NA,"SpaceAfter=No",6,"Indeed"
"1671","doc1",1,6,"""BE CREATIVE AND THINK OUTSIDE OF THE BOX TO BRING INNOVATIVE PRODUCT SOLUTIONS TO OUR USERS."",","9","BOX","box","PROPN","NNP","Number=Sing","5","obl",NA,NA,6,"Indeed"
"1674","doc1",1,6,"""BE CREATIVE AND THINK OUTSIDE OF THE BOX TO BRING INNOVATIVE PRODUCT SOLUTIONS TO OUR USERS."",","12","INNOVATIVE","innovative","PROPN","NNP","Number=Sing","14","compound",NA,NA,6,"Indeed"
"1675","doc1",1,6,"""BE CREATIVE AND THINK OUTSIDE OF THE BOX TO BRING INNOVATIVE PRODUCT SOLUTIONS TO OUR USERS."",","13","PRODUCT","product","PROPN","NNP","Number=Sing","14","compound",NA,NA,6,"Indeed"
"1676","doc1",1,6,"""BE CREATIVE AND THINK OUTSIDE OF THE BOX TO BRING INNOVATIVE PRODUCT SOLUTIONS TO OUR USERS."",","14","SOLUTIONS","solution","PROPN","NNPS","Number=Plur","11","obj",NA,NA,6,"Indeed"
"1679","doc1",1,6,"""BE CREATIVE AND THINK OUTSIDE OF THE BOX TO BRING INNOVATIVE PRODUCT SOLUTIONS TO OUR USERS."",","17","USERS","user","NOUN","NNS","Number=Plur","16","obj",NA,"SpaceAfter=No",6,"Indeed"
"1684","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","2","BACHELOR","bachelor","PROPN","NNP","Number=Sing","5","nmod:poss",NA,"SpaceAfter=No",6,"Indeed"
"1686","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","4","OR","of","PROPN","NNP","Number=Sing","5","compound",NA,NA,6,"Indeed"
"1687","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","5","MASTER","master","PROPN","NNP","Number=Sing","0","root",NA,"SpaceAfter=No",6,"Indeed"
"1689","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","7","DEGREE","Degree","PROPN","NNP","Number=Sing","5","appos",NA,NA,6,"Indeed"
"1690","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","8","IN","in","PROPN","NNP","Number=Sing","9","compound",NA,NA,6,"Indeed"
"1691","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","9","DATA","data","PROPN","NNP","Number=Sing","10","compound",NA,NA,6,"Indeed"
"1692","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","10","ANALYTICS","ANALYTICS","PROPN","NNP","Number=Sing","7","conj",NA,"SpaceAfter=No",6,"Indeed"
"1694","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","12","QUANTITATIVE","QUANTITATIVE","PROPN","NNP","Number=Sing","10","conj",NA,NA,6,"Indeed"
"1696","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","14","RELATED","related","PROPN","NNP","Number=Sing","15","compound",NA,NA,6,"Indeed"
"1697","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","15","FIELDS","fields","PROPN","NNP","Number=Sing","7","conj",NA,NA,6,"Indeed"
"1699","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","17","EQUIVALENT","equivalent","PROPN","NNP","Number=Sing","18","compound",NA,NA,6,"Indeed"
"1700","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","18","PRACTICAL","practical","PROPN","NNP","Number=Sing","19","compound",NA,NA,6,"Indeed"
"1701","doc1",1,7,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","19","EXPERIENCE","experience","PROPN","NNP","Number=Sing","7","conj",NA,"SpaceAfter=No",6,"Indeed"
"1706","doc1",1,8,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","2","BACHELOR","bachelor","PROPN","NNP","Number=Sing","5","nmod:poss",NA,"SpaceAfter=No",6,"Indeed"
"1708","doc1",1,8,"""BACHELOR'S OR MASTER'S DEGREE IN DATA ANALYTICS/ QUANTITATIVE OR RELATED FIELDS OR EQUIVALENT PRACTICAL EXPERIENCE."",","4","OR","of","PROPN","NNP","Number=Sing","5","compound",NA,NA,6,"Indeed"
